ID,age,male_dummy,tprofile_GOR,profile_education_level,tprofile_gross_household,ethnicity_R,tparent_1,tparent_2,parent_dummy,Vote2019R,pastvote_EURef,new_socgrade,Political_Left_Right,W8,page2values1_1,page2values1_2,page2values1_3,page2values1_4,page2values1_5,page2values1_6,page2values1_7,page2values1_8,page2values1_9,page2values1a_1,page2values1a_2,page2values1a_3,page2values1a_4,page2values1a_5,page2values1a_6,page2values1a_7,page2values1a_8,page2values1a_9,page3_splitgroups,page3vid_control,page3vid_threat,page3vid_hope,page3vid_justice,ClimateAngerLeaders,ClimateAngerPeople,ClimateWorry,ClimateHope,page4posttreatment2_1,page4posttreatment2_2,page4posttreatment2_3,page4posttreatment2_4,page4posttreatment2_5,page4posttreatment2_6,page4posttreatment3_1,page4posttreatment3_2,page4posttreatment3_3,page4posttreatment3_4,page4posttreatment3_5,page4posttreatment3_6,page4posttreatment3_7,page4posttreatment3_8,page4posttreatment3_9,page4posttreatment3_10,page4posttreatment3_11,page4posttreatment3_12,page4posttreatment3_13,page4posttreatment3_14,page4posttreatment3_15,page4posttreatment3_16,page4posttreatment3_17,page4posttreatment3_18,page4posttreatment3_19,page4posttreatment3_20,page4posttreatment5_1,page4posttreatment5_2,page4posttreatment5_3,SecureClimateNiche,DemocracyForClimate,AuthoritarianClimateAction,page5posttreatment6_1,page5posttreatment6_2,page5posttreatment6_3,page5posttreatment6_4,page5posttreatment6_5,page5posttreatment6_6,page5posttreatment6_7,page5posttreatment6_8,page5posttreatment6_9,page5posttreatment6_10,page5posttreatment6_11,page5posttreatment6_12,page5posttreatment7_1,page5posttreatment7_2,page5posttreatment7_3,page5posttreatment7_4,page5posttreatment7_5,page5posttreatment7_6,page5posttreatment7_7,page5posttreatment7_8,NoPoliticalEfficacy,page6posttreatment8_2,page6posttreatment8_3,TrustStrangers,TrustGovernment,TrustParliament,page6posttreatment10_1,page6posttreatment10_2,page6posttreatment10_3,page6posttreatment10_4,page6posttreatment10_5,page6posttreatment10_6,page6posttreatment11_1,page6posttreatment11_2,page6posttreatment11_3,page6posttreatment11_4,page6posttreatment11_5,ChildFutureConcerns,academic_dummy,white_dummy,Selfenh_Values,Altr_values,Biosph_values,ConformTrad,Openness,Selftransc_Val,Author_Val,Domin_Val,Power_Values,page4posttreatment2_5r,page4posttreatment2_6r,EDO,page4posttreatment3_15r,page4posttreatment3_16r,page4posttreatment3_19r,page4posttreatment3_20r,SDO,page4posttreatment3_3r,page4posttreatment3_4r,page4posttreatment3_7r,page4posttreatment3_8r,page4posttreatment3_11r,page4posttreatment3_12r,Submission,Tradition,Aggression,RWA,EcoFasc1,ProClimatePolSupp,AntiClimatePolSupp,Meat_Dairy_D,Avoid_Car_D,Consume_Less_D,Fly_Less_D,Contact_MP_D,Influence_Others_D,No_ClimateAction_D,PersClimateAction,page6posttreatment10_1r,page6posttreatment10_2r,page6posttreatment10_3r,page6posttreatment10_4r,page6posttreatment10_5r,page6posttreatment10_6r,SufficiencyNorms,Anomie,AntiFossilFuelNorms,WorryMinusHope
952,66,0,7,9,NA,1,2,2,0,4,2,2,4,1.36026623,6,4,4,3,4,4,4,1,1,3,4,3,2,2,2,1,1,1,1,1,0,0,0,6,6,6,6,1,1,1,1,6,7,1,1,7,7,6,5,3,3,6,5,5,5,4,4,7,5,5,4,5,5,5,7,5,5,4,4,5,5,4,4,3,4,3,5,4,3,2,7,2,1,2,2,2,2,2,2,7,3,7,9,0,1,4,4,5,4,4,4,5,3,6,5,2,4,0,1,1,3.25,5,3.5,2.25,3.833333333,1.25,-2.25,1,2,1,1.166666667,1,3,3,3,3.375,1,1,5,5,3,3,1,5.25,4.25,3.5,5.666666667,3.5,4.666666667,0,1,0,0,0,0,0,1,2,2,0,2,2,2,2,4.2,1.333333333,0
953,35,0,7,20,14,3,1,2,1,1,2,1,4,0.589154915,4,4,5,3,4,4,4,3,6,4,3,3,5,5,5,5,4,4,4,0,0,0,1,6,8,6,6,2,5,3,7,3,2,1,1,6,6,4,2,5,6,4,4,6,4,1,4,6,6,6,4,4,4,2,6,6,6,2,6,6,4,6,4,4,4,7,4,1,6,7,2,2,2,1,2,2,1,2,2,1,7,4,0,0,0,5,5,4,1,3,1,6,6,6,6,6,1,0,0,4.75,4,4,3.75,4.25,4,-0.5,0.75,4,5,6,4.666666667,2,2,4,4,3.375,2,2,3,2,2,4,1.5,2.75,3.5,2.583333333,4.666666667,4.833333333,4.333333333,0,0,1,0,0,1,0,2,0,0,2,-1,1,-1,-0.333333333,6,0.666666667,0
954,62,0,10,8,4,1,2,1,1,7,2,2,8,0.941559869,5,5,4,5,4,6,3,1,3,5,4,4,5,1,4,1,1,1,1,1,0,0,0,10,7,10,3,2,2,1,1,4,6,2,2,5,5,4,2,5,2,5,2,5,6,2,2,5,5,5,5,5,5,1,1,2,4,5,5,5,2,4,5,6,2,5,2,5,2,4,4,1,1,2,1,2,2,2,2,5,5,4,NA,3,3,4,4,4,4,4,4,4,3,3,5,1,4,0,1,1.5,4.75,5,4.5,2.25,4.833333333,2.25,-3.25,1,4,2,2,3,3,3,3,3.25,3,3,3,6,3,2,2.5,3.75,3,3.083333333,1.333333333,5,2.666666667,1,1,0,1,0,0,0,3,2,2,2,2,2,2,2,3.2,2,7
955,72,0,2,11,4,1,2,1,1,1,1,1,8,1.170636982,6,6,4,6,4,4,6,3,4,6,4,6,6,6,3,3,4,2,2,0,1,0,0,6,9,6,3,4,6,6,5,6,5,2,3,4,6,6,6,2,4,3,3,5,4,4,1,6,6,4,4,6,6,4,5,4,4,4,6,5,4,5,4,4,5,4,3,4,4,4,5,2,2,1,2,2,2,2,2,5,5,5,5,3,3,5,2,4,4,5,4,4,5,2,6,4,2,0,1,3.25,5,6,5,4.5,5.333333333,0.5,-1.75,3,2,3,4.333333333,2,2,2,2,2.625,4,2,6,4,3,4,2.75,5.5,3.25,3.833333333,4.333333333,4.166666667,4.333333333,0,0,1,0,0,0,0,1,0,-2,2,2,0,2,1.333333333,4.2,0,3
956,67,0,6,13,NA,1,2,1,1,3,1,2,4,0.898275234,6,5,4,3,5,4,6,2,2,5,2,5,5,3,3,1,1,3,4,0,0,0,1,11,9,11,4,2,4,2,1,6,6,2,2,7,7,4,3,4,4,5,5,3,3,2,2,7,6,2,2,7,6,5,4,2,3,6,6,7,1,1,7,7,1,7,1,6,2,6,6,1,1,1,2,2,2,2,2,3,2,5,7,1,4,3,4,4,3,4,3,5,5,5,5,3,4,0,1,1.75,4.75,5.5,3.5,3.5,5,0,-3,2,2,2,2.166666667,1,2,1,2,1.75,1,1,4,4,5,5,1.5,3.75,5,3.416666667,3.666666667,6.666666667,2,1,1,1,0,0,0,0,3,1,2,2,1,2,1,1.333333333,4.6,1.666666667,7
957,77,1,8,18,4,1,2,1,1,1,2,2,6,0.817094085,5,5,5,5,3,5,4,2,2,5,5,5,4,4,2,1,2,2,2,0,1,0,0,8,7,7,4,2,5,5,2,4,6,1,1,6,6,7,3,1,2,6,6,6,7,4,2,6,6,5,4,4,4,3,7,3,4,7,3,4,4,5,3,2,6,3,3,4,4,4,5,2,1,2,1,2,2,2,2,6,1,7,5,3,2,5,3,5,4,3,3,6,6,6,6,6,6,0,1,1.75,4.25,5,5,3,4.5,2,-2.5,2,4,2,3.333333333,2,2,4,4,3.375,2,2,7,6,2,1,1.5,5.75,3.75,3.666666667,4.333333333,3.333333333,4.5,0,1,0,1,0,0,0,2,0,1,0,2,1,1,1.333333333,6,0.333333333,3
958,31,1,8,17,1,5,2,2,0,3,3,1,1,2.55896645,6,6,3,3,6,6,6,5,4,1,3,5,6,5,5,4,3,4,3,0,0,1,0,11,3,10,8,1,2,3,1,5,7,2,1,7,7,5,1,5,2,6,5,6,7,4,1,7,6,3,1,7,7,1,1,4,7,5,3,7,1,2,6,7,1,7,1,2,4,4,1,2,1,1,2,1,1,2,2,7,3,3,7,1,1,1,1,3,3,1,4,2,6,6,7,5,2,1,0,3.75,5.75,6,2.5,5.25,5.833333333,-2.75,-2,3.5,3,1,1.833333333,1,2,1,1,1.75,1,1,3,6,2,1,1.25,3.75,3.5,2.833333333,2,5.5,1.666666667,0,1,1,0,1,1,0,3,-1,-1,1,1,-1,2,0.666666667,5.2,-0.333333333,2
959,26,0,8,20,NA,1,2,2,0,2,1,1,4,0.831661525,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0,0,0,1,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,1,2,2,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,0,1,3,3,5,3.25,3,3.666666667,0.25,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0
960,72,0,11,11,NA,1,2,2,0,1,3,1,4,0.700540143,5,5,3,5,5,5,5,2,3,5,3,5,5,2,3,2,2,3,3,0,0,1,0,1,1,8,11,4,7,4,7,2,6,3,5,6,6,4,4,2,1,5,6,5,3,4,1,5,6,6,6,4,5,1,1,1,4,5,2,5,3,5,3,4,4,2,2,2,3,4,5,2,1,1,2,2,2,2,2,5,2,6,4,4,4,5,3,3,5,3,3,1,1,1,1,1,4,0,1,2.5,5,5,4,3,5,1,-2.5,2.5,6,2,5,3,2,4,3,3.625,2,2,6,7,3,5,3,5.25,4.75,4.333333333,1,3.333333333,3.666666667,0,1,1,0,0,0,0,2,0,1,1,0,1,1,0.666666667,1,0.666666667,-3
961,18,1,8,19,15,1,2,2,0,7,3,1,4,0.77125725,2,3,6,4,5,3,4,3,3,3,3,3,3,2,4,3,2,1,1,1,0,0,0,4,1,3,1,2,3,5,5,5,3,3,2,5,5,5,5,3,3,5,2,2,5,5,5,2,3,3,5,4,3,4,3,2,5,7,3,6,5,5,3,3,5,6,2,5,5,4,6,2,2,2,2,2,2,1,2,2,5,5,5,3,3,2,2,1,1,1,1,3,7,5,5,5,3,0,1,2.25,3.5,2.5,4,3.25,3.166666667,0.75,-1.25,1.5,3,5,3.833333333,6,5,4,5,4.75,3,3,5,5,6,3,2.75,5,4,3.916666667,3,4.5,4.666666667,0,0,0,0,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,5,-1.666666667,2
962,58,0,4,16,13,1,2,1,1,2,1,1,3,1.021882312,6,6,3,2,5,5,5,3,2,3,2,5,5,3,3,4,2,3,3,0,0,1,0,11,10,11,2,1,1,1,1,7,1,1,1,7,7,2,2,5,6,4,4,4,4,4,4,4,6,4,2,7,4,1,3,1,1,4,7,7,1,1,7,7,1,7,1,7,1,6,1,1,1,1,1,1,1,2,2,4,2,7,6,0,5,3,4,4,4,3,3,4,3,2,4,2,4,1,1,2.75,5,6,2.5,3.5,5.333333333,-1,-2.25,2.5,1,7,2,4,2,1,4,3.125,1,1,3,2,4,4,1,2.25,4,2.416666667,1.666666667,6.833333333,1,1,1,1,1,1,1,0,5,1,2,2,2,1,1,1.333333333,3,1.666666667,9
963,30,1,3,17,11,1,2,2,0,3,1,1,1,1.014103547,6,6,3,1,3,6,3,2,1,5,1,4,6,3,2,1,1,1,2,0,1,0,0,11,7,11,4,1,1,1,1,7,7,1,2,6,6,6,2,3,5,2,2,6,7,1,1,7,7,1,1,7,7,2,3,1,5,1,5,7,1,1,7,5,1,5,1,7,1,4,2,2,1,1,2,2,1,2,2,5,1,7,5,4,3,3,4,3,3,5,3,1,6,7,6,5,6,1,1,1,4.75,6,2.5,2.5,5.166666667,0,-3.75,1,1,1,1,1,1,1,1,1,2,2,5,3,2,1,1.75,4,1.75,2.5,2,5.833333333,1.166666667,0,1,1,0,0,1,0,3,1,2,1,1,0,1,0.666666667,5,1.333333333,7
964,54,1,7,11,NA,1,2,2,0,2,1,2,2,0.663520457,4,3,4,4,5,4,4,3,3,4,4,4,4,5,4,3,4,5,2,0,1,0,0,7,6,6,7,4,4,3,4,4,5,3,2,5,5,5,4,4,5,5,5,3,4,4,4,5,3,4,4,4,4,5,4,4,4,5,5,6,2,4,4,4,4,5,4,4,4,4,4,2,1,2,1,2,2,2,2,4,3,6,6,4,4,5,3,3,3,3,5,4,3,4,4,5,4,0,1,3.75,4.25,3.5,4,4,4,0,-0.5,4.5,4,3,3.666666667,3,5,4,4,4,3,3,4,3,5,4,2.75,4,4.75,3.833333333,4.333333333,4.5,3.666666667,0,1,0,1,0,0,0,2,0,1,1,1,1,0,0.666666667,4,0.666666667,-1
965,42,0,6,5,NA,1,1,1,1,1,4,2,8,1.542280572,3,4,4,3,4,5,4,3,4,4,3,3,5,3,4,4,3,4,2,0,1,0,0,4,5,5,5,4,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,6,4,4,4,7,4,2,1,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,0,1,3.75,4.25,3.5,3.5,3.5,4,0,-0.5,3.5,4,5,4.166666667,4,4,4,4,3.875,4,4,4,4,4,6,4,4,4.5,4.166666667,4,5.166666667,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8,0,0
966,69,0,9,18,3,1,2,1,1,2,2,2,2,0.986682291,5,5,3,3,5,5,5,1,1,2,1,5,5,3,3,1,1,1,4,0,0,0,1,9,6,9,6,2,2,1,2,6,6,2,2,5,6,3,2,5,3,2,2,5,2,2,2,6,6,3,2,6,6,2,2,2,4,5,3,7,1,5,6,2,6,7,1,6,5,6,6,2,2,1,2,2,1,2,2,2,1,7,8,8,8,3,3,3,4,4,3,2,2,2,5,2,2,0,1,1,5,5,2.25,3,5,-0.75,-4,1,2,2,1.833333333,2,2,2,2,2.125,3,2,3,5,3,6,2.25,3.25,3.25,2.916666667,2,5.666666667,4,0,0,1,0,0,1,0,2,1,1,1,2,2,1,1.666666667,2.6,1,3
967,23,1,8,20,NA,1,2,2,0,2,3,2,2,1.475956349,6,6,2,2,6,6,6,2,2,5,2,6,6,6,2,2,1,2,3,0,0,1,0,11,6,11,6,1,1,1,1,7,7,1,1,7,7,5,4,6,5,4,4,7,6,2,1,7,7,3,2,7,7,2,2,2,7,7,5,7,1,1,7,7,1,7,1,4,2,6,1,1,1,1,1,1,1,2,2,5,1,5,6,1,2,3,4,4,3,3,3,6,5,5,7,5,5,0,1,1.75,6,6,2.75,4,6,-1.25,-4.25,1.5,1,1,1,1,1,1,1,1.5,1,1,2,3,1,2,1,3.5,2.75,2.416666667,2,6.333333333,1.166666667,1,1,1,1,1,1,0,5,1,2,2,1,1,1,1,5.6,1.666666667,5
968,19,0,8,11,13,1,2,2,0,7,3,1,2,0.459340376,4,4,3,2,6,6,5,2,4,4,2,6,6,4,3,4,4,4,3,0,0,1,0,9,6,8,4,3,5,5,2,6,5,5,3,7,7,3,2,7,6,5,1,6,5,1,1,6,7,1,1,7,7,1,1,4,6,6,1,7,1,1,7,7,1,7,1,7,1,7,1,2,1,1,2,2,1,2,2,5,5,5,6,3,NA,1,3,3,1,1,3,2,2,3,5,5,7,0,1,4,6,4,2.75,3.5,5.333333333,-0.75,-2,4,2,3,3.333333333,2,1,1,1,1.125,1,1,1,2,2,3,2.5,2,2.75,2.416666667,2,7,1,0,1,1,0,0,1,0,3,-1,1,1,-1,-1,1,-0.333333333,3.4,0.333333333,4
969,35,0,10,9,6,1,2,2,0,2,2,2,8,1.074312162,5,5,4,3,2,5,5,4,2,2,4,3,3,4,4,2,2,3,3,0,0,1,0,9,9,11,8,1,2,2,1,7,5,2,1,6,7,5,2,2,3,5,5,4,3,2,2,6,6,3,2,5,6,1,6,3,5,4,5,7,1,7,5,1,7,7,3,2,7,4,5,2,1,1,2,2,1,2,2,6,5,6,1,0,0,3,5,5,2,1,2,6,7,5,6,2,6,0,1,2.25,3.25,5,3.25,4.25,3.833333333,-1,-1,2.5,1,3,1.666666667,2,2,3,2,2.25,2,1,6,5,4,5,1.5,4.5,4.75,3.583333333,3.333333333,4.333333333,5,0,1,1,0,0,1,0,3,1,0,0,-2,-1,-2,-1.666666667,5.2,0.333333333,3
970,48,1,4,9,5,1,2,1,1,1,2,2,5,3.536869161,3,3,4,4,5,4,3,2,3,3,3,3,3,2,2,3,3,4,3,0,0,1,0,4,4,5,5,5,5,3,3,4,3,3,3,5,5,5,3,3,3,6,6,4,2,4,3,5,5,5,3,4,5,3,3,4,5,2,3,4,3,5,2,2,7,3,3,6,3,2,5,2,2,1,1,2,1,2,2,5,3,5,6,7,7,3,4,3,2,4,3,3,5,3,5,2,3,0,1,3.25,3.75,3,3.5,2.25,3.5,1.25,-0.5,3.5,4,5,4.166666667,3,3,4,3,3.5,3,3,5,5,4,6,3,4.5,5.5,4.333333333,3.333333333,3.166666667,4.333333333,0,0,1,1,0,1,0,3,1,2,1,-2,2,1,0.333333333,3.6,1.333333333,0
971,53,1,9,19,NA,1,2,2,0,1,2,2,6,0.948997236,1,1,5,4,3,1,4,1,1,1,4,4,1,1,1,1,1,1,2,0,1,0,0,1,1,1,1,4,4,4,4,1,4,3,3,6,5,5,4,4,4,2,5,2,4,4,4,5,4,4,4,2,4,5,7,3,4,1,1,1,7,7,1,1,7,4,7,1,7,1,7,2,2,2,2,2,2,1,2,6,1,5,5,3,3,1,1,1,1,5,1,3,2,4,5,4,4,0,1,1,2.25,1,3.5,1.75,1.833333333,1.75,-1.25,1,7,4,4.5,3,4,6,4,4.125,2,3,4,4,6,4,2.75,4.25,4.25,3.75,5,1.5,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,0,-1,-0.666666667,3.6,-1,0
972,68,1,4,15,4,1,2,1,1,2,1,2,2,0.75199025,5,5,5,4,5,5,4,1,2,5,5,5,6,2,3,2,1,2,4,0,0,0,1,11,9,10,7,2,6,2,2,5,6,2,2,6,7,6,3,5,5,5,3,6,5,2,2,7,6,6,2,6,6,2,2,2,6,6,6,7,1,1,7,7,1,7,1,7,1,6,1,1,1,1,1,2,1,2,2,6,2,6,7,1,6,3,4,4,4,3,4,2,5,3,5,5,3,1,1,1.75,5.25,5,4.75,2.5,5.166666667,2.25,-3.5,1.5,3,2,2.833333333,1,2,2,2,2.375,2,1,3,3,2,3,1.75,3.75,3.25,2.916666667,2,6.833333333,1,1,1,1,1,0,1,0,5,1,2,2,2,1,2,1.666666667,4,1.666666667,3
973,49,0,6,18,13,1,2,2,0,2,1,1,2,0.548772728,2,4,2,1,6,6,5,2,3,2,1,5,3,5,2,3,3,3,1,1,0,0,0,9,6,8,5,1,1,1,1,5,7,2,2,6,6,2,2,6,3,6,5,4,4,1,1,6,7,2,2,7,7,1,1,1,4,6,2,7,1,5,2,6,3,7,1,6,4,5,1,1,1,1,1,2,2,2,2,2,2,2,6,2,5,3,3,3,1,1,3,1,2,2,5,2,1,0,1,3,5,3,1.5,3.5,4.333333333,-2,-2,3,3,1,1.333333333,2,1,1,1,1.375,2,2,2,5,4,4,2,2.75,4.75,3.166666667,1,5.5,2.5,1,1,1,1,0,0,0,4,1,1,1,-1,-1,1,-0.333333333,2.4,1,3
974,46,0,8,16,4,1,1,1,1,2,1,2,1,1.027613713,6,6,4,1,5,6,4,1,2,3,2,5,5,3,3,1,1,1,4,0,0,0,1,11,7,11,10,1,1,1,1,6,6,1,2,6,7,1,1,7,5,2,2,5,6,1,1,5,7,2,1,7,7,1,1,1,2,2,2,7,1,2,6,2,6,6,2,6,6,3,2,1,2,1,2,2,1,2,2,5,1,7,7,3,3,1,3,4,4,1,1,3,2,5,2,3,1,1,1,1.25,5.25,6,2.5,2.75,5.5,-0.25,-4,1,2,2,1.333333333,3,1,1,1,1.375,2,1,1,3,3,2,1.5,1.5,2.25,1.75,1,5,3.166666667,1,0,1,0,0,1,0,3,-1,1,2,2,-1,-1,0,3,0.666666667,1
975,47,0,11,18,15,1,1,2,1,6,1,1,3,0.906760266,5,5,1,1,3,3,6,6,6,2,1,4,4,6,6,6,6,6,2,0,1,0,0,7,8,8,5,7,2,7,5,1,5,3,2,7,7,2,2,6,6,6,5,6,6,6,6,6,5,5,4,5,5,5,1,1,4,6,1,7,2,6,3,5,4,7,2,3,2,1,2,2,1,1,2,2,2,2,2,3,2,6,7,4,4,1,3,1,1,1,1,3,5,5,3,5,3,0,1,6,3.5,5,1.25,6,4,-4.75,2.5,6,7,3,5.166666667,2,3,3,3,4,1,1,2,2,2,2,1.75,2,3.75,2.5,2.333333333,4.333333333,3,0,1,1,0,0,0,0,2,-1,1,-1,-1,-1,-1,-1,4.2,-0.333333333,3
976,39,1,10,9,7,1,2,2,0,1,2,2,5,1.213957061,5,6,6,6,4,6,4,5,5,5,6,3,5,3,2,2,2,2,1,1,0,0,0,2,3,1,9,7,7,1,6,1,1,2,5,6,7,7,6,1,1,6,7,2,2,7,7,3,6,6,7,5,6,6,7,6,7,6,2,5,7,5,1,1,7,5,2,1,7,1,4,2,2,2,1,2,2,2,2,7,2,6,3,7,2,1,1,5,1,4,4,1,7,2,2,1,7,0,1,2.75,4.5,5.5,5.75,3.5,4.833333333,2.25,-1.75,2,7,7,5.833333333,5,2,3,2,4.875,2,1,7,7,6,6,2.5,6.75,6.25,5.166666667,6.333333333,2.333333333,5.333333333,0,0,0,1,0,0,0,1,-1,-1,0,-1,2,2,1,2.6,-0.666666667,-8
977,47,1,2,20,NA,1,2,1,1,7,2,2,8,0.801266476,5,5,5,5,5,3,3,2,4,3,3,4,3,3,3,2,3,3,3,0,0,1,0,8,9,8,9,1,4,1,2,5,6,4,1,6,6,5,2,4,3,6,6,5,3,1,2,6,1,6,4,4,5,3,5,3,3,4,3,3,1,6,2,3,3,5,3,3,3,3,3,2,1,2,1,2,2,2,2,4,2,5,2,2,2,3,4,4,4,4,4,6,6,6,6,4,6,0,1,3,3.75,5,4,2.75,4.166666667,1.25,-0.75,3,3,2,2.166666667,2,7,4,3,3.625,2,2,4,5,3,5,2.25,4,5,3.75,3.666666667,3.166666667,3.166666667,0,1,0,1,0,0,0,2,1,2,2,2,2,2,2,5.6,1.666666667,-1
978,23,1,2,18,NA,2,2,2,0,2,3,2,1,1.872184253,5,3,2,1,4,6,2,2,2,3,1,4,5,2,3,2,1,1,2,0,1,0,0,11,9,11,1,2,1,2,1,5,5,1,1,7,6,2,1,6,5,4,6,6,3,1,2,4,7,1,1,6,7,1,1,1,7,1,6,7,1,1,7,4,4,7,1,5,2,7,1,2,1,1,2,2,2,2,2,6,4,1,5,0,0,5,5,3,1,3,1,3,5,6,4,4,5,0,0,1.5,4.75,4,1.75,2.25,4.5,-0.5,-3.25,1,3,3,2,4,1,2,1,1.625,1,2,2,3,2,5,1.25,2,4.25,2.5,1,6.166666667,1.666666667,0,1,1,0,0,0,0,2,0,0,1,-1,1,-1,-0.333333333,4.4,0.333333333,10
979,25,0,11,16,6,1,2,2,0,7,3,1,1,0.52137423,5,5,2,2,5,6,6,4,4,4,2,5,6,5,4,3,2,4,1,1,0,0,0,9,9,9,4,6,3,2,2,6,7,2,1,7,6,5,2,6,5,6,5,6,5,1,1,7,7,4,1,6,6,1,1,2,5,5,6,7,1,1,6,6,2,7,1,7,1,5,2,1,1,1,1,2,1,2,2,6,1,3,6,2,2,3,3,3,1,3,3,6,6,5,6,6,6,1,1,3.25,5.5,5,2.5,4.75,5.333333333,-2.25,-2.25,3,2,1,2.666666667,1,1,2,2,1.625,1,2,2,3,2,3,1.5,3,4,2.833333333,1.333333333,6.333333333,1.333333333,1,1,1,1,0,1,0,5,1,1,1,-1,1,1,0.333333333,5.8,1,5
980,66,1,3,16,3,1,2,2,0,3,3,1,5,1.162978516,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,1,0,0,3,3,3,3,4,5,5,4,4,4,4,3,5,5,5,5,4,4,6,5,5,5,5,4,6,5,4,5,5,5,4,3,4,5,4,3,5,4,6,2,4,4,6,2,4,4,4,3,2,1,2,2,2,2,2,2,5,3,6,2,4,5,4,4,4,4,4,4,5,4,5,5,4,7,1,1,2.75,3,3,3,3,3,0,-0.25,2.5,4,4,4.333333333,2,3,3,3,3.625,3,3,4,4,3,3,3.25,4.5,4.25,4,3.666666667,4.166666667,3.833333333,0,1,0,0,0,0,0,1,2,2,2,2,2,2,2,4.6,2,0
981,57,0,5,18,10,1,2,1,1,5,1,1,2,0.347619078,6,6,3,1,5,6,6,3,2,1,1,5,6,4,6,1,1,2,3,0,0,1,0,11,11,11,6,1,2,1,1,7,7,1,1,7,7,1,1,5,6,5,5,3,3,1,1,7,7,2,1,7,7,2,1,1,5,4,1,7,1,1,7,7,1,7,1,2,1,6,1,1,1,1,1,2,2,2,2,5,1,6,3,0,2,4,4,4,4,4,4,2,6,6,7,5,5,0,1,1.5,5.5,6,1.5,4.75,5.666666667,-3.25,-4,1.5,1,1,1.166666667,1,1,1,1,1.125,1,1,3,2,5,5,1,1.75,5,2.583333333,1.333333333,6,1,1,1,1,1,0,0,0,4,2,2,2,2,2,2,2,5.2,2,5
982,35,0,9,17,5,1,2,2,0,7,3,1,8,0.449959941,6,2,2,2,6,6,5,4,6,5,2,5,6,4,5,3,2,1,3,0,0,1,0,1,8,11,7,4,2,2,2,7,7,6,6,4,5,1,1,5,7,5,4,4,4,3,4,7,4,1,1,5,7,5,4,4,4,4,5,7,1,1,7,7,1,7,1,7,1,4,4,1,1,1,2,2,1,2,2,3,4,3,1,8,8,1,1,5,1,1,1,3,5,1,6,2,7,1,1,3,5.75,4,2.75,4.5,5.166666667,-1.75,-2.75,1.5,1,1,2,1,4,3,1,2.25,4,3,3,1,4,4,4.75,1.5,4.25,3.5,4.333333333,6.5,1.5,1,1,1,0,0,1,0,4,-1,-1,0,-1,-1,-1,-1,3.4,-0.666666667,4
983,71,0,5,14,NA,1,2,1,1,3,2,1,4,0.840461751,6,6,6,6,4,6,5,5,4,4,4,5,6,4,5,3,4,5,2,0,1,0,0,11,9,11,5,4,1,1,1,7,6,1,1,7,7,4,2,4,2,6,7,3,2,2,1,3,6,1,2,6,6,4,5,1,3,5,4,6,3,7,1,1,7,7,1,1,2,4,4,1,1,1,2,2,2,2,2,3,2,5,2,0,0,5,5,5,3,1,3,5,5,5,6,4,5,0,1,4,5.25,6,5,4.75,5.5,0.25,-1.25,4.5,1,2,1.666666667,5,2,2,2,2.125,1,1,4,6,5,6,1,4,6,3.666666667,3.333333333,3.333333333,4,1,1,1,0,0,0,0,3,0,0,0,1,-1,1,0.333333333,5,0,6
984,67,1,10,9,5,1,2,1,1,2,2,1,4,0.576661604,6,6,5,3,5,5,5,3,3,6,3,5,3,6,5,3,2,2,4,0,0,0,1,10,6,11,7,5,3,5,1,7,7,3,3,5,7,4,2,5,5,6,6,2,1,3,6,6,5,4,4,6,6,6,5,5,2,5,7,6,3,3,5,4,4,7,1,4,4,5,7,2,2,1,2,2,2,2,2,3,5,5,6,3,2,3,3,3,1,3,3,6,3,5,6,4,3,0,1,2.5,4.5,6,4.25,4.75,5,-0.5,-2,2,1,1,2.666666667,2,3,2,2,3.25,3,1,3,3,6,7,2.5,3,6.25,3.916666667,5.333333333,5.166666667,3.666666667,0,0,1,0,0,0,0,1,1,1,1,-1,1,1,0.333333333,4.8,1,4
